Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
8.09188	1.00198	6011.89	-8775.98	32.9914	33.0586
8.19165	1.00402	6024.11	-8788.21	32.9914	33.1258
8.29143	1.00617	6036.99	-8801.09	32.9914	33.1966
8.39121	1.00833	6050.01	-8814.1	32.9914	33.2682
8.49098	1.01043	6062.55	-8826.65	32.9914	33.3371
8.59076	1.01237	6074.21	-8838.31	32.9914	33.4012
8.69054	1.01414	6084.87	-8848.96	32.9914	33.4598
8.79031	1.01579	6094.71	-8858.81	32.9914	33.514
8.89009	1.01734	6104.03	-8868.12	32.9914	33.5652
8.98987	1.01884	6113.02	-8877.12	32.9914	33.6147
9.08964	1.02029	6121.74	-8885.84	32.9914	33.6626
9.18942	1.02169	6130.12	-8894.21	32.9914	33.7086
9.2892	1.02301	6138.04	-8902.14	32.9914	33.7522
9.38897	1.02423	6145.39	-8909.48	32.9914	33.7925
9.48875	1.02536	6152.14	-8916.23	32.9914	33.8296
9.58853	1.0264	6158.42	-8922.52	32.9914	33.8641
9.6883	1.0274	6164.38	-8928.47	32.9914	33.8969
9.78808	1.02836	6170.15	-8934.25	32.9914	33.9286
9.88785	1.02928	6175.7	-8939.79	32.9914	33.959
