Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
6.69501	4.30079	25804.7	-3917.46	28.8675	124.157
6.79478	4.30601	25836.1	-3948.78	28.8675	124.307
6.89456	4.31254	25875.3	-3987.99	28.8675	124.496
6.99434	4.31912	25914.7	-4027.47	28.8675	124.686
7.09411	4.32401	25944.1	-4056.79	28.8675	124.827
7.19389	4.32593	25955.6	-4068.32	28.8675	124.882
7.29366	4.32488	25949.3	-4062.02	28.8675	124.852
7.39344	4.3217	25930.2	-4042.95	28.8675	124.76
7.49322	4.31744	25904.7	-4017.39	28.8675	124.637
7.59299	4.31302	25878.1	-3990.82	28.8675	124.509
7.69277	4.30866	25852	-3964.7	28.8675	124.384
7.79255	4.30451	25827	-3939.77	28.8675	124.264
7.89232	4.3012	25807.2	-3919.93	28.8675	124.168
7.9921	4.2988	25792.8	-3905.55	28.8675	124.099
8.09188	4.29611	25776.7	-3889.4	28.8675	124.021
8.19165	4.29174	25750.4	-3863.17	28.8675	123.895
8.29143	4.2854	25712.4	-3825.12	28.8675	123.712
8.39121	4.27854	25671.2	-3783.96	28.8675	123.514
8.49098	4.27323	25639.4	-3752.09	28.8675	123.361
8.59076	4.27062	25623.7	-3736.47	28.8675	123.286
8.69054	4.27091	25625.4	-3738.17	28.8675	123.294
8.79031	4.27417	25645	-3757.77	28.8675	123.388
8.89009	4.27933	25676	-3788.7	28.8675	123.537
8.98987	4.2843	25705.8	-3818.52	28.8675	123.681
9.08964	4.2886	25731.6	-3844.33	28.8675	123.805
9.18942	4.29252	25755.1	-3867.88	28.8675	123.918
9.2892	4.29565	25773.9	-3886.65	28.8675	124.008
9.38897	4.29735	25784.1	-3896.86	28.8675	124.057
9.48875	4.29754	25785.2	-3897.97	28.8675	124.063
9.58853	4.29681	25780.9	-3893.6	28.8675	124.042
9.6883	4.29638	25778.3	-3891.02	28.8675	124.029
9.78808	4.29761	25785.7	-3898.4	28.8675	124.065
9.88785	4.3011	25806.6	-3919.34	28.8675	124.165
