Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
3.90126	2.65778	15946.7	-4735.27	46.188	122.932
4.00104	2.6594	15956.4	-4744.96	46.188	123.007
4.10082	2.66286	15977.2	-4765.76	46.188	123.166
4.20059	2.66958	16017.5	-4806.07	46.188	123.476
4.30037	2.67953	16077.2	-4865.73	46.188	123.934
4.40015	2.69342	16160.5	-4949.12	46.188	124.575
4.49992	2.71157	16269.4	-5057.99	46.188	125.412
4.5997	2.73139	16388.4	-5176.97	46.188	126.326
4.69947	2.74849	16491	-5279.58	46.188	127.115
4.79925	2.75933	16556	-5344.62	46.188	127.615
4.89903	2.76234	16574	-5362.63	46.188	127.753
4.9988	2.75782	16546.9	-5335.53	46.188	127.546
5.09858	2.74805	16488.3	-5276.92	46.188	127.095
5.19836	2.73604	16416.2	-5204.81	46.188	126.54
5.29813	2.72308	16338.5	-5127.07	46.188	125.942
5.39791	2.70983	16259	-5047.55	46.188	125.33
5.49769	2.6984	16190.4	-4978.94	46.188	124.803
5.59746	2.69094	16145.7	-4934.22	46.188	124.459
5.69724	2.68903	16134.2	-4922.74	46.188	124.371
5.79702	2.69397	16163.8	-4952.38	46.188	124.599
5.89679	2.70487	16229.2	-5017.82	46.188	125.103
5.99657	2.71726	16303.5	-5092.14	46.188	125.675
6.09635	2.72539	16352.3	-5140.96	46.188	126.051
6.19612	2.72549	16352.9	-5141.54	46.188	126.056
6.2959	2.71691	16301.5	-5090.1	46.188	125.662
6.39568	2.70239	16214.4	-5002.95	46.188	124.992
6.49545	2.68757	16125.4	-4913.99	46.188	124.307
6.59523	2.67852	16071.1	-4859.68	46.188	123.889
6.69501	2.67816	16069	-4857.53	46.188	123.872
6.79478	2.68597	16115.8	-4904.39	46.188	124.233
6.89456	2.69987	16199.2	-4987.8	46.188	124.875
6.99434	2.71656	16299.4	-5087.98	46.188	125.645
7.09411	2.73206	16392.4	-5180.98	46.188	126.361
7.19389	2.74309	16458.5	-5247.15	46.188	126.869
7.29366	2.74763	16485.8	-5274.41	46.188	127.078
7.39344	2.74555	16473.3	-5261.91	46.188	126.981
7.49322	2.73944	16436.6	-5225.22	46.188	126.699
7.59299	2.73278	16396.7	-5185.25	46.188	126.391
7.69277	2.72686	16361.2	-5149.76	46.188	126.117
7.79255	2.72067	16324	-5112.64	46.188	125.832
7.89232	2.71417	16285	-5073.63	46.188	125.532
7.9921	2.70962	16257.7	-5046.33	46.188	125.323
8.09188	2.70802	16248.1	-5036.73	46.188	125.25
8.19165	2.70787	16247.2	-5035.85	46.188	125.244
8.29143	2.70744	16244.6	-5033.24	46.188	125.224
8.39121	2.7063	16237.8	-5026.42	46.188	125.173
8.49098	2.70529	16231.7	-5020.32	46.188	125.126
8.59076	2.70505	16230.3	-5018.9	46.188	125.115
8.69054	2.70554	16233.2	-5021.82	46.188	125.136
8.79031	2.70637	16238.2	-5026.79	46.188	125.174
8.89009	2.70735	16244.1	-5032.73	46.188	125.219
8.98987	2.70888	16253.3	-5041.86	46.188	125.289
9.08964	2.7116	16269.6	-5058.21	46.188	125.415
9.18942	2.71562	16293.7	-5082.3	46.188	125.599
9.2892	2.72051	16323.1	-5111.66	46.188	125.824
9.38897	2.72622	16357.3	-5145.93	46.188	126.087
9.48875	2.73323	16399.4	-5187.98	46.188	126.411
9.58853	2.74114	16446.9	-5235.48	46.188	126.775
9.6883	2.74752	16485.1	-5273.76	46.188	127.07
9.78808	2.75022	16501.3	-5289.94	46.188	127.195
9.88785	2.74926	16495.5	-5284.14	46.188	127.151
