Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
6.49545	3.14264	18855.9	-6882.61	32.9914	103.686
6.59523	3.1437	18862.2	-6888.96	32.9914	103.721
6.69501	3.1444	18866.4	-6893.16	32.9914	103.744
6.79478	3.14474	18868.4	-6895.16	32.9914	103.755
6.89456	3.14356	18861.4	-6888.12	32.9914	103.716
6.99434	3.13976	18838.6	-6865.3	32.9914	103.591
7.09411	3.13311	18798.7	-6825.44	32.9914	103.372
7.19389	3.12483	18749	-6775.7	32.9914	103.099
7.29366	3.11721	18703.3	-6729.99	32.9914	102.848
7.39344	3.11197	18671.8	-6698.53	32.9914	102.675
7.49322	3.10885	18653.1	-6679.81	32.9914	102.572
7.59299	3.10679	18640.7	-6667.49	32.9914	102.504
7.69277	3.10544	18632.6	-6659.36	32.9914	102.46
7.79255	3.1049	18629.4	-6656.13	32.9914	102.442
7.89232	3.10503	18630.2	-6656.94	32.9914	102.446
7.9921	3.10527	18631.6	-6658.39	32.9914	102.454
8.09188	3.10532	18631.9	-6658.65	32.9914	102.456
8.19165	3.10551	18633.1	-6659.8	32.9914	102.462
8.29143	3.10607	18636.4	-6663.15	32.9914	102.48
8.39121	3.10648	18638.9	-6665.63	32.9914	102.494
8.49098	3.10613	18636.8	-6663.54	32.9914	102.482
8.59076	3.10506	18630.4	-6657.11	32.9914	102.447
8.69054	3.10415	18624.9	-6651.65	32.9914	102.417
8.79031	3.10459	18627.6	-6654.31	32.9914	102.432
8.89009	3.10678	18640.7	-6667.4	32.9914	102.504
8.98987	3.1102	18661.2	-6687.95	32.9914	102.617
9.08964	3.11471	18688.2	-6714.99	32.9914	102.765
9.18942	3.12045	18722.7	-6749.46	32.9914	102.955
9.2892	3.12685	18761.1	-6787.85	32.9914	103.166
9.38897	3.1323	18793.8	-6820.54	32.9914	103.345
9.48875	3.13544	18812.6	-6839.39	32.9914	103.449
9.58853	3.13634	18818	-6844.79	32.9914	103.479
9.6883	3.13587	18815.2	-6841.94	32.9914	103.463
9.78808	3.13474	18808.5	-6835.22	32.9914	103.426
9.88785	3.13372	18802.3	-6829.08	32.9914	103.392
