Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
5.69724	1.85408	11124.5	-9708.08	46.188	85.7781
5.79702	1.84584	11075	-9658.62	46.188	85.398
5.89679	1.83864	11031.8	-9615.41	46.188	85.0658
5.99657	1.83433	11006	-9589.56	46.188	84.8671
6.09635	1.83422	11005.3	-9588.88	46.188	84.8623
6.19612	1.83844	11030.7	-9614.24	46.188	85.0573
6.2959	1.84571	11074.3	-9657.87	46.188	85.393
6.39568	1.85361	11121.7	-9705.27	46.188	85.7575
6.49545	1.85926	11155.6	-9739.16	46.188	86.018
6.59523	1.86014	11160.8	-9744.45	46.188	86.0591
6.69501	1.85549	11132.9	-9716.54	46.188	85.8447
6.79478	1.84749	11085	-9668.54	46.188	85.4761
6.89456	1.84071	11044.2	-9627.8	46.188	85.1624
6.99434	1.83933	11036	-9619.57	46.188	85.0989
7.09411	1.84426	11065.6	-9649.13	46.188	85.3263
7.19389	1.85259	11115.5	-9699.1	46.188	85.7102
7.29366	1.86022	11161.3	-9744.92	46.188	86.0625
7.39344	1.86464	11187.9	-9771.46	46.188	86.2661
7.49322	1.86524	11191.4	-9775.03	46.188	86.2933
7.59299	1.86184	11171	-9754.61	46.188	86.1359
7.69277	1.85441	11126.5	-9710.08	46.188	85.793
7.79255	1.84402	11064.1	-9647.74	46.188	85.3136
7.89232	1.83294	10997.6	-9581.21	46.188	84.8023
7.9921	1.82358	10941.5	-9525.03	46.188	84.3699
8.09188	1.8176	10905.6	-9489.17	46.188	84.0942
8.19165	1.81609	10896.6	-9480.12	46.188	84.0248
8.29143	1.8202	10921.2	-9504.74	46.188	84.2145
8.39121	1.83049	10982.9	-9566.49	46.188	84.6895
8.49098	1.84558	11073.5	-9657.08	46.188	85.3862
8.59076	1.86201	11172.1	-9755.67	46.188	86.1447
8.69054	1.8756	11253.6	-9837.22	46.188	86.7722
8.79031	1.88324	11299.4	-9883.04	46.188	87.1246
8.89009	1.88397	11303.8	-9887.45	46.188	87.1584
8.98987	1.87912	11274.7	-9858.28	46.188	86.9341
9.08964	1.87119	11227.2	-9810.75	46.188	86.5692
9.18942	1.86267	11176	-9759.61	46.188	86.1759
9.2892	1.8554	11132.4	-9715.96	46.188	85.8402
9.38897	1.8507	11104.2	-9687.77	46.188	85.6238
9.48875	1.84923	11095.4	-9678.98	46.188	85.5561
9.58853	1.85104	11106.3	-9689.83	46.188	85.6398
9.6883	1.85594	11135.6	-9719.19	46.188	85.8654
9.78808	1.86348	11180.9	-9764.46	46.188	86.2134
9.88785	1.87264	11235.8	-9819.41	46.188	86.6361
