Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
8.89009	3.66695	22001.7	-2813.57	25.66	94.0953
8.98987	3.67181	22030.8	-2842.71	25.66	94.2199
9.08964	3.67679	22060.7	-2872.6	25.66	94.3477
9.18942	3.68124	22087.4	-2899.32	25.66	94.462
9.2892	3.68455	22107.3	-2919.19	25.66	94.5469
9.38897	3.68613	22116.8	-2928.66	25.66	94.5874
9.48875	3.68649	22118.9	-2930.8	25.66	94.5967
9.58853	3.68683	22121	-2932.84	25.66	94.6054
9.6883	3.6875	22125	-2936.85	25.66	94.6225
9.78808	3.68856	22131.4	-2943.25	25.66	94.6499
9.88785	3.69052	22143.1	-2954.98	25.66	94.7
